-2.128698257333302146e-01,-1.193486398620282607e+00,9.151120845551569127e-01,7.081302067583133963e-01,-1.340573060506010883e+00,-1.075326157277613159e+00,1.355736488528438199e+00,-1.813323299479705275e+00,1.214498701254166813e+00,2.638108052163770534e+00,1.180639342748851961e+00,1.592744694214085488e+00,-6.521330112156761283e-01,-1.931633857589298009e-01,-1.412509354293080555e-01,1.862941734638183133e+00
-1.180847673411168780e-01,-4.191925603530262112e-01,-3.045929852222167278e-01,4.663398230728594274e-01,1.036191815634091240e+00,9.808720266403472277e-01,-9.659401545398772493e-01,-3.082655143220266458e-01,1.511229351087830963e+00,8.513193929926324843e-01,-1.397179495182965470e+00,-1.362472611859361526e+00,7.734792943874573279e-01,4.569732841332068696e-01,2.441326925681878424e-01,2.355309371849038935e-01
-1.095119681134403278e+00,-2.712848180792837294e-01,2.897344421088040356e+00,-1.912084289722848496e+00,3.034236650610486197e-01,-1.639935598352858293e+00,2.309166717702761495e+00,-5.339629980493326711e-01,-4.226297618498457975e-01,8.066448823998332296e-01,8.398152234087620238e-01,-4.193529387980314826e-01,-2.465469623642270458e-01,7.451287368692673108e-02,1.398520811539663289e-01,3.815586822350953145e-01
3.763196392875183816e-01,-8.817615318122309365e-01,2.042636782923336891e-01,-1.109139413437028460e-01,2.360116613679059672e+00,1.360438265142648318e+00,2.116015223852099059e+00,6.670464511259144302e-01,-1.128396752428628913e+00,-1.676579113420356482e+00,1.336885589567115007e+00,4.761963883935398933e-01,-8.826256011556120329e-02,-7.346220408051021833e-01,3.221401365717398851e-02,-5.855663576800209658e-01
-8.171443841528975849e-01,1.126644060015256771e-01,-1.775167305586797140e+00,2.827670345301089849e-01,-4.667617259131888185e-01,1.166139687748261489e+00,-5.881453284867169673e-01,-2.704205659345989554e-01,-6.367470812426686555e-01,6.590628582579033043e-03,-4.450077606435136612e-01,3.579945136306049713e-01,2.225403005699166936e+00,-3.786740597250520257e-01,-2.462968255614735591e-01,-1.818211067723935481e-01
1.616771353037876002e+00,-4.005966484118607118e-01,2.164486786683645914e+00,-1.299386006016446826e+00,-7.073613542885423544e-02,-3.579891265589976723e-01,4.955306220431192066e-01,-3.025983297216171541e-01,1.305144722335733087e+00,2.749871578310799425e+00,1.856074523296250278e-01,-1.574207776021815830e+00,-1.682901785887228163e+00,1.158628856413654207e+00,-3.858640276294222904e-01,9.760017618230300007e-01
4.962410792547567451e-01,1.143655561399983533e-01,-5.918721272775510078e-01,3.749595207675482378e-01,-3.557872639117858893e-01,3.339052218785091286e-01,1.613684300626324342e-01,1.181115227098124970e-01,5.335329161555636412e-01,2.175839727609391594e-01,1.450696759306447092e-01,-7.686384891484456805e-01,-1.345075689805780815e-02,1.619125696247560198e+00,1.877631857036223817e+00,-4.535956471323888128e-01
-9.078028668876250151e-01,-5.115762795786085171e-01,-4.744987916373208381e-02,1.276963275313748314e+00,-1.085128764392279566e+00,1.350273288346526934e+00,-1.982679806086915797e-01,-2.605269974750452078e-01,-1.408846331703947463e+00,3.709763897284716339e-01,9.959062986265986295e-01,4.011174115618759695e-01,-1.178919130303412999e+00,-7.892221993522328949e-02,-1.979802881196290054e-01,7.361787822167691342e-01
6.743659584225820680e-01,-9.620885571910464673e-01,4.708583246098544950e-01,-9.076111259653364682e-02,-9.803087575314425872e-02,-9.611317894075773749e-01,2.107533370909474846e-01,-7.643454667452899143e-01,2.134861924310498704e+00,2.497530390913306420e+00,-1.070982200144187324e+00,2.689422821533082875e+00,-1.318983528903679536e+00,-1.467854020511129842e-01,1.720722195867174786e+00,1.208955380052671558e+00
1.848675052600021740e+00,3.411299025117792705e-01,1.191733962448822570e+00,7.374682614397251035e-01,-7.696194136832129606e-01,1.953114613025143553e+00,-1.142646245174585129e+00,2.534796702738941310e+00,7.882297816573539118e-01,-1.082938048324849190e+00,7.991301725440466130e-01,-6.986270503015593603e-01,1.499844419593366895e+00,-1.845092579380771980e+00,7.362338183445158446e-01,1.387286581709498146e+00
