-1.005323031199478745e+00,1.510253619450263596e-01,1.845017037054238029e+00,-5.247611067762880666e-01,1.162823246484147477e+00,-6.127484655153366822e-01,-3.001303438870329132e-01,1.209767626873091029e+00,6.467727007509967985e-01,1.344909523966748344e+00,8.326381373995072055e-01
7.233516231144550002e-01,5.504845098668507269e-02,-7.934540721807499253e-01,-2.405595606476143011e-01,-1.043660023990417685e+00,1.873253208881972665e+00,6.179451137195646204e-01,1.270081543103940502e+00,9.471449533735011306e-01,-1.830821334963892877e+00,8.022500862524681864e-01
5.922421936607739079e-01,-9.897662242888362050e-01,1.059409780936624523e+00,-5.426626317702026858e-02,-1.522970946375125756e+00,-1.142141134328840568e+00,-6.291878169040434621e-01,-1.406635656614096730e+00,1.472520284635917776e+00,1.285802018118970658e+00,-3.584432896171013683e-01
2.248010848457861588e+00,4.810787357614096926e-01,1.160245352868314095e+00,-2.189407503439765090e+00,-3.886469261524070906e-01,1.453292179226394643e+00,-8.836266561922151430e-01,-1.672817352432359295e+00,-3.664433467516145515e-02,3.914691178594419396e-01,3.056908299583924182e-01
9.374248391873740704e-01,-8.361560970229299228e-01,-1.140839648730120892e+00,4.818901439047527657e-01,1.656859106859802866e+00,9.180389006128621965e-01,3.200344637932201475e-01,-1.136999384057008067e+00,-2.165628745899275565e+00,1.315149256364155805e+00,2.662227336541679867e-01
8.020780374656492073e-01,7.426061746375947070e-01,-7.465670977261890107e-01,-1.968431874616668020e+00,-8.559309272598575324e-01,-4.753927326296291667e-01,-7.490200986713948517e-01,-6.545687827094906486e-02,-2.565198436599375742e-01,-6.388237504974673131e-01,7.633539204401696976e-01
2.704800532798419699e+00,-1.605915647408991731e+00,1.904454928451912998e+00,5.820760334802597136e-01,-1.080470516792148006e-01,-1.133732664322348427e+00,-6.248655939976092144e-01,7.109809259589615626e-01,1.984026702212175586e+00,1.330970984965057724e+00,2.079503580260916085e+00
1.751504491498369509e+00,-7.638480456700966759e-01,7.659445982011868492e-02,-1.062594516258377197e+00,-1.464956839006602007e-01,9.624693701374489319e-01,-8.741119586147022558e-01,1.097193339639844112e+00,1.287684663681716080e+00,8.434784149184835211e-01,1.411965120686724973e+00
1.951839088417785861e+00,-7.012143005950179919e-01,1.968245033585123149e-01,-1.100952512266065053e+00,1.929750765830910431e-01,-3.900216703732016565e+00,-7.585693687392759677e-02,7.292179292345064567e-01,2.044164114025784240e+00,3.427294551494711072e+00,4.924843436042030120e-01
-1.478233495064620540e+00,2.569688639001337815e+00,-1.327212443833830191e+00,-9.626795554856597548e-01,1.480840553383936165e+00,5.442624781815936785e-01,-2.332680663134511501e-01,-9.243442387700536722e-01,-4.846080375907714788e-01,-3.406303867013718012e+00,-1.101889385873721983e+00
2.381371916917323972e+00,-1.341345596634967441e+00,1.360282273233023309e+00,-3.193567765718564599e-01,2.701225426626335246e-01,-2.296959025157431444e+00,-1.839031895039500153e+00,5.709674532523499879e-01,-1.218249766814456514e+00,6.118766742561261296e-01,-5.136178967859155176e-01
4.953627234998747020e-01,9.854217680149751635e-01,3.328656284556061884e-01,-1.236638987222247188e+00,-2.823238577153481810e+00,-7.708960677499958336e-02,-1.261634426643276630e+00,1.055915175812754736e+00,5.721690205372808036e-01,-1.621626492766852889e+00,-1.321420811710718457e-01
-2.449238926283832940e-01,-8.289104062165878473e-01,-7.209998748169839100e-01,4.435126455332717432e-01,-1.775102351913211862e+00,8.152429416147521923e-02,-3.175451392725512911e-01,-1.355466506018299766e+00,9.046526777169782152e-01,6.721383107723812866e-01,4.698167051607337052e-01
4.885002037820542625e-02,-2.673756032810319372e-01,9.266593934285678458e-01,-4.604147443093334346e-01,-6.284226327372359755e-01,-2.073124160376074165e+00,8.971983859274778039e-01,2.545014399126415902e-02,-1.561330039319313912e+00,1.092937640337937610e+00,1.298808251001928982e+00
-5.551376340634202045e-01,-1.893312644293578151e+00,-2.636990487728322896e-01,-3.333751220272436755e-01,3.355620565508544706e-01,-3.609530950332334731e-01,1.366162682173130083e+00,1.792691294555269099e+00,3.845744581244283089e-01,-1.817731652859053137e-01,2.309860810049110036e+00
