-1.049596562132325772e+00,5.977895255795190321e-01,-9.928826631570712991e-01,-3.663359315237259550e-01,3.221876324832333993e-01,1.804330857025267854e+00,2.593326227575798448e-02,-3.659739238011187612e-01,-5.040336459882355236e-01,-1.391494347219251582e+00,3.135838380556583149e-01
-1.040353457262858550e+00,7.412659686535127967e-01,-1.394733606263996117e+00,-6.331995564746590865e-01,8.223086079538614035e-01,9.557515838310618461e-01,2.682682679358715516e-01,-1.406400564320368307e+00,1.613621345456975664e+00,-1.117044997702762554e+00,3.707398538263905197e-01
-3.810750588734252986e-01,-2.218300493047335564e+00,3.497675752047241460e+00,1.019647630882455580e+00,1.109671122160328233e-01,-3.689653876161678725e-01,-1.060044719164077165e+00,-9.646498454158513036e-01,1.025186909648723166e+00,1.984192403958219941e+00,3.239693803957324203e-01
6.880673374932161357e-01,-3.182250435492111507e+00,9.585375120099376423e-01,-1.097638483216175409e+00,2.019946531855717209e-01,-3.792344620617841833e-01,-8.164024145103858654e-01,4.023524838923848157e-01,-5.424715925859793231e-01,-3.749079915708275479e-01,-3.285249532698186758e-01
2.539557782470704073e+00,-1.237416798806870055e+00,1.565578467871465485e+00,-9.953774397414857367e-01,3.384147383266343789e-01,-1.440991895355534513e+00,-3.209845729251334379e-01,-6.604473579018389495e-01,-7.503929732789607066e-01,1.931065778852776305e+00,1.065397209522173760e+00
-7.527197480316814016e-01,-4.713700941718393933e-01,1.617145137587289394e+00,6.367963918907846299e-01,-6.091562693483015822e-01,-4.029571508827124449e-01,2.638003146391411646e-01,1.918314955961413659e+00,-6.300705057234192719e-01,7.261423609312795957e-01,-1.855363753912581348e+00
-2.352644434901587922e-01,3.822624051974793380e-01,1.026366136064353896e+00,1.937345395671132842e-01,-3.400063241388714963e-01,-7.701506929292462056e-02,-1.623297033042782889e-01,-6.956321151800805014e-01,7.167604709499236781e-02,8.207596422208046638e-01,1.828126121845909280e+00
-1.019634561189295630e+00,-7.619231612870925874e-01,2.727009447609504700e-01,-1.771978501054778610e+00,-1.916231020781222483e-01,1.429970886751858572e+00,1.517713590963635006e+00,-1.180120149584298561e+00,-1.971018003664595675e+00,-2.331935569632279215e+00,-7.843207513841278233e-01
3.863705789054160400e-01,1.294266699688128019e+00,-1.933009178921040405e+00,4.141037999181779727e-01,1.786821567186315241e+00,1.584615862980428558e+00,6.797523545821978486e-01,-1.131209260688653240e+00,-4.800416562511608531e-01,-3.348904946228879353e+00,6.725413393213851565e-01
1.277262003474925744e-01,6.859416859108785625e-01,-5.607156726661678414e-01,-1.161986761606976337e+00,-5.847029127246058389e-01,-1.946378149439914607e+00,1.344959816810662678e+00,-2.992753435454983610e-02,2.455446961411264784e-01,8.700133765875966985e-01,1.284888830422405537e+00
-1.520753774882106057e+00,7.254023883347160417e-01,-1.084969141299675366e+00,1.830909708248673606e+00,-9.018882560416826566e-01,1.745651996004132789e+00,4.080105909260729469e-01,-3.945126203915338969e-01,-9.303478538784568652e-01,-1.228043031937586571e+00,1.555286466353274222e-01
8.968094990096352470e-01,8.431391145024614842e-01,4.160183663850634539e-01,1.225248581928344738e+00,-8.677275080513024985e-01,-2.476116775135262404e+00,1.640568966962905328e+00,6.535354844618562753e-01,-4.094008111229684999e-01,9.132941932729861101e-01,2.947057611810613344e-03
-6.678684823485531163e-01,-2.040515879635830476e+00,-4.405515095494356714e-01,-9.658960333697608203e-01,-1.392121105943272541e+00,-2.614000019458692647e-01,6.124842483856186570e-01,-8.720355350185129417e-01,-4.456509345521104115e-01,1.578822646016398545e+00,1.643944231060704642e+00
5.483577699136552575e-01,-5.247501843849051717e-01,-1.131192535955348522e+00,-4.745310214263920856e-01,-1.377382280217473554e+00,-1.199362073623159830e+00,7.375691859017068364e-01,8.744012783712437065e-01,4.932402473702189871e-01,-2.904852429430256414e-02,-2.069142031677808913e-01
2.022720699223979235e+00,-1.901462253832383542e+00,-4.495319698364405592e-01,1.229361772323620677e-01,1.174794505419837209e+00,-1.214622524140109849e+00,1.881421737350867485e+00,-1.865025021859971543e+00,1.549399790324099691e+00,9.710761180451396024e-01,1.178722107007702080e+00
